id,created_at,text
577974219235074048,2015-03-17 23:26:06,"The Vatican supports ""legitimate"" violent force against ISIS : http://t.co/cAOQi7srWT http://t.co/4NZhqprdXm

Talk about Religion of peace?"
577966664920236032,2015-03-17 22:56:05,@KhattabSalaf remember tweeting this @ me! Such akhlaq you possess! 👌 http://t.co/An9iCSLWru
577926566757470208,2015-03-17 20:16:45,"Kuffar reporting my account, how lovely that your pathetic enough &amp; have nothing better to do with your pity life!"
577921097322110976,2015-03-17 19:55:01,"Turkish PM says negotiating with Assad like shaking hands with Hitler http://t.co/dOaYJYFcHw

Assad is an insult to Hitler"
577916512490651648,2015-03-17 19:36:48,#ISIS is stronger than ever' - Iraqi govt soldiers http://t.co/GH1q7VXrO4 http://t.co/Ik1CJYUtqP
577913248525230080,2015-03-17 19:23:50,Today is let's annoy Hallie day! 😁😁
577911670900682752,2015-03-17 19:17:34,@sk4fist1 what's his @
577887947107741696,2015-03-17 17:43:17,"Former U.S. Air Force Mechanic Allegedly Tried to travel to Islamic State http://t.co/bylElQznoS 

Never saw this one coming! 😏"
577836134396481536,2015-03-17 14:17:24,"Pentagon blocks UN #torture investigator from interviewing #Gitmo detainees http://t.co/mGq4qWdrxI http://t.co/CxLOtANhZH

course they would"
577831732818378752,2015-03-17 13:59:55,Pt if I had Assad in my hands 😁😁 you have no idea just what I would do to that criminal!
577828965626355712,2015-03-17 13:48:55,How am I suppose to keep my composure after seeing these horrific photos of our children #Assadcrimes http://t.co/zejKlliSvD
577808406179872768,2015-03-17 12:27:13,"A group of former British soldiers are going to fight Isis http://t.co/yEnruDB1l6 http://t.co/R5cj5dYPAn

So even civilians are fighting #IS"
577794264408653824,2015-03-17 11:31:02,RT @scamp_faridxx: How Shias going to recognize the Mehdi? They don't even recognize their own father.
577699304783114240,2015-03-17 05:13:42,"When the Sahaba were told ""fear Allah"" their eyes would fill with tears, try telling that to ppl today &amp; they would be offended! Subhaballah"
577697715112566785,2015-03-17 05:07:23,RT @fearless_force: Ikwan support me. They even suspended my backup accnt too. http://t.co/nu70NAC5DD
577691320224989185,2015-03-17 04:41:58,"ISIS kidnaps 20 medical workers in Libya http://t.co/SD1qcaimmP

Hmm did they? Sure these workers didn't join?"
577690116824629248,2015-03-17 04:37:11,"Obama: ISIS “is a direct outgrowth of alQaeda in Iraq that grew out of our invasion.” 

Me: Noway you don't say! 👌"
577669468471586816,2015-03-17 03:15:08,"Took a nap &amp; loads of people are suspended lol twitter do you ever stop, your suspensions are a waste!"
577577040607649792,2015-03-16 21:07:52,"Michael Douglas: We have to confront anti-Semitism http://t.co/fyEN4JghEq

What we should confront is islamaphobia &amp; encourage anti-semitism"
577566416968220673,2015-03-16 20:25:39,Guys I applied for a higher paying position with my job make dua I get it! Jazakallah Khyr!
577514088403709952,2015-03-16 16:57:43,"Non-Muslims: Muslims are not peaceful!

Me: of course they are not when your dropping bombs at their heads! I mean who would! Would you? Nah"
577483910197686272,2015-03-16 14:57:47,As I have said before rule #1 dont trust any1 &amp; rule #2 don't trust any1 &amp; rule #3 don't trust any1 unless if u know them personally! #spies
577467000898875392,2015-03-16 13:50:36,"Canadians Protest Proposed Anti-Terror Law https://t.co/tDAlAZvDCU

This law targets Muslims, once again more laws to oppress Muslims👌"
577455624818171904,2015-03-16 13:05:24,@Authentictawhed @Alcumaryy89 @jannahmujahid @Abu_Baraa1 daleel sheikh?
577444901920591872,2015-03-16 12:22:47,When random ppl you don't even know block you 😏 http://t.co/7oju5zSRl2
577440437067247616,2015-03-16 12:05:03,RT @scamp_faridxx: Love or hate them but at this moment the only barrier between the sunni population being slaughtered by Shia militias is…
577439456615133184,2015-03-16 12:01:09,😴😴😴😴
577319145261408256,2015-03-16 04:03:04,"Iraq &amp; Syria remained silent when Palestine was being slaughtered, today they are, &amp; tomorrow it will be the rest of Muslim countries!"
577316205394018304,2015-03-16 03:51:24,"None of you [truly] believes until he loves for his brother that which he loves for himself.
~ Bukhari &amp; Muslim
#Islam"
577316016558075905,2015-03-16 03:50:39,"Islam is pure, Islam includes enjoining all that's good, &amp; forbidding all that's evil! Only the evil doers will detest Islam!"
577312283447181313,2015-03-16 03:35:48,"You have no idea how I felt inside when I saw this pic, a pic of dead child bombed by US drones! May Allah destroy u! http://t.co/vyED8KlglC"
577296564605050880,2015-03-16 02:33:21,"RT @AbuHaleema07: @ShariahIsJust 
Watch ""Comfort zone @AbuHaleema08"" on YouTube - Comfort zone @AbuHaleema08: http://t.co/H96jo0Njsj"
577266342698573824,2015-03-16 00:33:15,I think I am going to move to Somalia and live under US made democracy
577262505103347712,2015-03-16 00:18:00,"I hate acne go away, neither me or my face welcomes you 👊👊👊👊👊"
577252447476969474,2015-03-15 23:38:02,Somalis are the most humble &amp; benevolent people I have ever came across!👌👌👌👌👌👌👌👌👌👌
577250938773200896,2015-03-15 23:32:03,Coconut Muslims are all for condemning Assad crimes what about David Cameron &amp; Obama? Tongue tied? These 3 are the number killers of Muslims
577242826087464960,2015-03-15 22:59:49,I believe I get reported by coconut Mozlems more than I get reported by the kuffar! Funny world! Ageeb
